Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en Galicia, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193758267,193758267,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a088116ede32_infocdn__awdqwuf9rvekw6dn9cdthyk7tmpijhyqvlaks0z9jpg.jpg,[],$ 675.000.000,3 Habs. 2 Baños 84.6 m²,"Apartamento en venta en galicia, pereira","Apartamento enPereira, Risaralda",Soluciones Inmobiliarias,Llamar,"Soluciones Inmobiliarias Colombia ofrece apartamento piso 11 con excelente vista en el sector de Galicia, sector exclusivo de la ciudad. El conjunto cuenta con zonas comunes, gimnasio, cancha de tenis, cancha de fútbol, piscinas de niños y adultos, turco, jacuzzi, zona BBQ, espacio de spa, sendero peatonal y zona de mascotas. Con parqueadero cubierto. La administración aún está pendiente por definir.Codigo 2365",[],4.8066545,-75.8018917,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Primero de febrero, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-primero-de-febrero-pereira/193054300,193054300,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69064db4e2289_infocdn__dbdpgygv7oaxcl3qxjzwdpo9q2hmnadaizgnovttjpg.jpg,[],$ 170.000.000,2 Habs. 2 Baños 59 m²,"Apartamento en venta en primero de febrero, pereira","Apartamento enPereira, Risaralda",Rento Inmobiliaria,Llamar,"Se vende apartamento en el centro sala-comedor, cocina semi-integral, gas domiciliario, calentador a gas, dos habitaciones, dos baños con completos el del cuarto principal tiene tina y el apartamento cuenta con Mezanine, administración $288.000. No tiene ascensor es un 5v piso. Para más información contáctanos al ***",[],4.8149839,-75.7053959,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Condina, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-condina-pereira/193520913,193520913,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6d03931ee84_infocdn__gr1929154120260316080216jpeg.jpeg,[],$ 1.600.000.000,4 Habs. 4 Baños 350 m²,"Casa campestre en venta en condina, pereira","Casa Campestre enPereira, Risaralda",LEGARIA CAPITAL,Llamar,"ESPECTACULAR CASA CAMPESTRE A SOLO 10 MINUTOS DE PEREIRA:Casa moderno, de acabados modernos y alta calidad, su diseño contemporaneo hacen que esta casa sea definitivamente única, en el primer nivel cuenta con 3 habitaciones cada una con su baño privado, además de un estudio o 4ta habitación, en segundo nivel encontramos sala, comedor, cocina y una gran terreza exterior con vista a paise imperdible, cuenta ademas con habitación de servicio y 2 habitaciones más para visitantes, en la zona social cuenta con jacuzzi y un deck que incluye otra sala y comedor de exteriores, cuenta además con un espacio multifuncional que podria ser salón de eventos, licorera, gimnasio, salón de yoga o lo que más te guste y prefieras.SI DESEAS MÁS INFORMACIÓN CONTÁCTANOS .",[],4.7444069,-75.6698528,,,,,,,,,,,,,,2026-08-03
"Finca en Venta en Tribunas corcega, Pereira",https://www.fincaraiz.com.co/finca-en-venta-en-tribunas-corcega-pereira/192942717,192942717,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6bf4cd4c1e3_infocdn__45087-0-43766804jpg.jpg,[],$ 1.400.000.000,5 Habs. 4 Baños 480 m²,"Finca en venta en tribunas corcega, pereira","Finca enPereira, Risaralda",Redinmuebles,Llamar,"CS. Vendo finca saliendo de Pereira vía Armenia a siete kilómetros de la carretera principal, carretera pavimentada en la vereda Yarumal-corredor turístico salida Arabia-Altagracia.Area terreno 15.000 m2, la finca cuenta con cultivos de naranja, mandarina, limón, papaya, aguacate, plátano, yuca, guineo, follaje y mas o menos unas 500 matas de guadua, en el jardín tiene: heliconias, orquídeas, anturios, rosales.Casa para mayordomo de dos alcobas, cocina y baño con corredores estilo cafetero con un área construida de 160 m2 aproximadamente.   Tiene dos nacimientos de agua y acueducto veredal con planta de tratamiento y gas natural.",[],4.7297506122471,-75.684913694859,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193841051,193841051,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5ebede04a5c_infocdn__gr-la-mejor-ubicacin-buenos-espac-1776275470-3381-814jpeg.jpeg,[],$ 1.250.000.000,3 Habs. 4 Baños 115 m²,"Casa en venta en cerritos, pereira","Casa enPereira, Risaralda",IS54 INMOBILIARIA,Llamar,"✨ CASA DE LUJO EN VENTA – DISEÑO MODERNO Y EXCLUSIVO ✨? 168,6 m² construidos sobre lote de 115,8 m²Descubre una propiedad pensada para vivir con comodidad, tecnología y estilo:? 3 habitaciones (todas con ductos para aire acondicionado)? 4 baños en total (2 sociales + 2 en habitaciones)❄️ Habitación principal con aire acondicionado? Garaje cubierto para 2 vehículos + puerta eléctrica? Cerradura electrónica en puerta principal? Preparación para domótica? Patio interior con techo eléctrico en policarbonato macizo? Piscina romana con semitecho y acabados en madera⚙️ Cuarto de máquinas totalmente enchapado?‍♀️ Puerta peatonal independiente en garaje✨ Terminados de alta calidad que marcan la diferencia",[],4.8143635740511,-75.803715252574,,,,,,,,,,,,,,2026-08-03
Apartamento en Venta en La macarena,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-macarena/193187266,193187266,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6939c436567eb_infocdn__pwztyfghvm9bix9eouknyaw7dv2zuv1opdrf2rihjpg.jpg,[],$ 520.000.000,3 Habs. 2 Baños 89 m²,Apartamento en venta en la macarena,"Apartamento enPereira, Risaralda",Rento Inmobiliaria,Llamar,"Se vende hermoso apartamento en La Macarena, cuenta con 3 habitaciones, 2 parqueaderos, 1 cuarto útil, cocina integral, el conjunto tiene, cine, parqueadero de bicicletas, cancha múltiple, zona de mascotas, juegos infantiles, zonas BBQ, gimnasio al aire libre, parque zen, sendero de trote, salón social, gimnasio, zona húmeda, piscina de adultos y niños, jacuzzi, sauna, turco y spa de masajes, , a tan solo 5 minutos del centro de Pereira, y cerca de diferentes espacios comerciales y de vivienda. Para más información contáctanos al ***",[],4.8118695,-75.6914309,,,,,,,,,,,,,,2026-08-03
"CANAÁN LIVING, Apartamento en Venta en Los alamos, Pereira",https://www.fincaraiz.com.co/proyectos-vivienda/canaan-living-apartamentos-en-venta-en-los-alamos-pereira/10112100,10112100,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e7a282dc559_infocdn__lj9fsxc1vst7auxbljejyd6idhudk9ycsqi0pznejpg.jpg,[],Desde $ 492.000.000,2 Habs. 2 Baños 61 m²,"Canaán living, apartamento en venta en los alamos, pereira","Apartamento enPereira, Risaralda",CFC&A CONSTRUCCIONES,Llamar,"CANAAN Living es un proyecto residencial único, situado en uno de los sectores más exclusivos y tranquilos de la ciudad. Con una ubicación estratégica y de alta valorización, tendrás la oportunidad de vivir en un entorno natural sin alejarte de la comodidad de tener todo al alcance de tu mano.",[],4.79211304114222000000,-75.69446463198080000000,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,70,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,6,2026-08-03
Casa en Venta en Pereira,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193592240,193592240,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69d123e54749c_infocdn__wtbkbyaeiu4oj5gv0af7oyahnr4lsmbjcx2xrqvfjpg.jpg,[],$ 180.000.000,4 Habs. 2 Baños 112 m²,Casa en venta en pereira,"Casa enPereira, Risaralda",INFINIT INMOBILIARIA,Llamar,"Casa en venta – Santa Elena, Av. del Río | PereiraCaracterísticas:• Casa esquinera de 2 pisos independientes• Área lote: 58 m²• Área construida: 112 m²• Espacio para guardar motoCada piso cuenta con:• 2 alcobas• 1 baño• Sala comedor• Cocina• Zona de ropasInformación adicional:• Estrato 2• Predial: $140.000 anual• Documentos al día, con escriturasNo se recibe Fondo nacional del ahorro.$180.000.000 MillonesQuedamos atentos para ayudarte a tomar una excelente decisión.",[],4.8193029,-75.7124807,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Los prados, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-los-prados-pereira/192636141,192636141,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6875183ccb8a3_infocdn__cg3of27rxqrbwovxiz9oa2gs0di2tbzbowqmp1ewjpg.jpg,[],$ 280.000.000,3 Habs. 2 Baños 72 m²,"Casa en venta en los prados, pereira","Casa enPereira, Risaralda",Rento Inmobiliaria,Llamar,"Se vende casa en los 2500 (Cuba), cuenta con 3 habitaciones, baño completo y baño social, sala-comedor, cocina integral, patio techado, el conjunto tiene piscina, juegos infantiles, zonas verdes, vigilancia las 24 h, parqueadero comunitario, está cerca de supermercados como ara, el cafetal y D1, gimnasios y restaurantes la unidad es tranquila y ofrece fácil acceso al transporte público. Para más información contáctanos ***",[],4.7999816,-75.7333675,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Pueblito Cafetero, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pueblito-cafetero-pereira/193904464,193904464,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a39b416b6ee3_infocdn__dxqrtu5y2jxlx3iq30aqlx6tt5jz9b0182x4skxujpg.jpg,[],$ 1.300.000.000,3 Habs. 3 Baños 1842 m²,"Casa campestre en venta en pueblito cafetero, pereira","Casa Campestre enPereira, Risaralda",INFINIT INMOBILIARIA,Llamar,"Casa Campestre en Venta – Naturaleza, Privacidad y Calidad de Vida en PereiraDescubra una propiedad diseñada para quienes desean vivir rodeados de naturaleza, amplios espacios y la tranquilidad que solo una casa campestre puede ofrecer.Con un lote de 1.843 m² y una construcción de 229 m², esta residencia combina comodidad, funcionalidad y una ubicación privilegiada, ideal para disfrutar en familia o como inversión patrimonial.Características principales• 3 habitaciones• 3 baños• Estudio o biblioteca• Cocina integral equipada• Sala y comedor con excelente iluminación natural• Baño en la habitación principal y baño auxiliar• Aire acondicionado• Calentador• Armarios empotradosEspacios exteriores• Amplio jardín con árboles frutales• Terraza para disfrutar del entorno natural• Zonas verdes privadas• Entorno tranquilo y rodeado de naturalezaSeguridad y ubicaciónLa propiedad se encuentra en una urbanización cerrada con vigilancia y circuito cerrado de televisión, ofreciendo privacidad y tranquilidad para toda la familia.Su ubicación permite un fácil acceso a centros comerciales, colegios, universidades, restaurantes y los principales servicios de Pereira, sin renunciar al ambiente campestre.Una propiedad para disfrutar cada díaMás que una casa, es un espacio pensado para quienes valoran la privacidad, el confort y una conexión permanente con la naturaleza.Agenda tu visitaConozca esta propiedad y descubra por qué puede convertirse en el lugar ideal para vivir o invertir.",[],4.7872899,-75.75805,,,,,,,,,,,,,,2026-08-03
"Bodega en Venta en Villavicencio, Pereira",https://www.fincaraiz.com.co/bodega-en-venta-en-villavicencio-pereira/194007874,194007874,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5c000d67dd4_infocdn__kykvo3phopaqc3agqp7qgumpsvr6adssjswizvnijpg.jpg,[],$ 1.300.000.000,6 Ambientes 2 Baños 330 m²,"Bodega en venta en villavicencio, pereira","Bodega enPereira, Risaralda",HABITEC INMOBILIARIA SAS,Llamar,"Se vende o arrienda moderna sede empresarial en el barrio Kennedy – Pereira.Excelente oportunidad para empresas que buscan una ubicación estratégica sobre la Avenida Santander. Este inmueble de 330 m² construidos, distribuido en 4 niveles, ofrece espacios funcionales, cómodos y listos para operar.Características destacadas:✔️ Oficina de gerencia con baño privado, aire acondicionado y archivo.✔️ Oficina de subgerencia.✔️ Amplia sala de juntas para 12 personas.✔️ 5 oficinas privadas.✔️ 12 puestos de trabajo en módulos.✔️ 2 salas de espera.✔️ Cocina y zona de bienestar para el personal.✔️ Sala de descanso.✔️ Cuarto de comunicaciones.✔️ Cuarto de aseo y cuarto de archivo.✔️ Bodega, área de almacenamiento y zona de cargue y descargue.✔️ 16 cámaras de vigilancia internas y externas.✔️ Parqueaderos internos y externos con capacidad para vehículos y motos.Su distribución permite adaptarse perfectamente a empresas de servicios, call centers, firmas de ingeniería, constructoras, IPS, entidades financieras, centros administrativos o cualquier organización que requiera una sede corporativa de alto nivel.Ubicación: Barrio Kennedy, Avenida Santander, Pereira.Venta: $1.300.000.000 (incluye mobiliario, no incluye computadores ni herramientas).Canon de arrendamiento: $10.500.000 mensuales.Mobiliario opcional: $1.000.000 mensuales adicionales.¡Agenda tu visita y conoce el espacio ideal para hacer crecer tu empresa!",[],4.8111312,-75.6805595,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El poblado i etapa, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-i-etapa-pereira/193198674,193198674,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a06954d62ba4_infocdn__j2624qszal9xrxqvrqprrtnqjif2fvwzmg5pjwo9jpg.jpg,[],$ 238.000.000,2 Habs. 1 Baño 44 m²,"Apartamento en venta en el poblado i etapa, pereira","Apartamento enPereira, Risaralda",VERTICAL SERVICIOS INMOBILIARIOS,Llamar,"VERTICAL SERVICIOS INMOBILIARIOS VENDE: Descubra este excepcional apartamento, una propiedad que redefine la vida familiar en un entorno natural y contemporáneo. Ubicado en un edificio de diseño vanguardista de 20 pisos, este inmueble ofrece 1 baño y 1 garaje, ideal para quienes buscan comodidad y un estilo de vida activo. Sumérjase en amplios jardines de estilo natural, meticulosamente diseñados para la recreación y el disfrute al aire libre, creando un oasis de tranquilidad. Con una antigüedad de entre 1 y 8 años, esta residencia garantiza vistas espectaculares y un ambiente exclusivo.El edificio se distingue por sus extensas zonas verdes, que incluyen modernas canchas deportivas para los entusiastas del ejercicio, vibrantes áreas de juegos infantiles para la diversión de los más pequeños y zonas de cultivo/huertas, perfectas para quienes disfrutan de la jardinería y la conexión con la naturaleza. Esta vivienda multifamiliar se integra armoniosamente con el entorno, ofreciendo una experiencia de vida única con una fachada moderna y acceso directo a un ambiente sereno.Entre sus características clave, destacan el jardín/patio privado, las canchas deportivas de primer nivel, la zona infantil segura y las múltiples zonas verdes que invitan a la relajación y al esparcimiento. Es el hogar perfecto para vivir al aire libre, combinando la tranquilidad de la naturaleza con la conveniencia de una residencia moderna y sofisticada. Con un precio de $238.000.000, esta propiedad representa una oportunidad inigualable para quienes valoran un estilo de vida saludable, en contacto con la naturaleza y con todas las comodidades modernas.",[],4.8062281,-75.70705,,,,,,,,,,,,,,2026-08-03
"FLORA, Apartamentos en Venta en La julia, Pereira",https://www.fincaraiz.com.co/proyectos-vivienda/flora-apartamentos-en-venta-en-la-julia-pereira/15018200,15018200,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6985f6df6ac83_infocdn__0anooehpzulvijv0gy15bqv7zwrair7vsssm3kdapng.png,[],Desde $ 171.100.000,2 Habs. 1 Baño 42 m²,"Flora, apartamentos en venta en la julia, pereira","Apartamento enPereira, Risaralda",AMARILO,Llamar,"En Pereira nace un proyecto que transformará la manera de vivir: Hacienda Condina, un desarrollo que integra la naturaleza, la modernidad y la conexión con lo mejor de la ciudad.Con amplias zonas verdes, vías planificadas y espacios creados para el bienestar, Hacienda Condina se convierte en el escenario perfecto para quienes buscan un entorno tranquilo, seguro y con proyección de futuro.Su ubicación privilegiada cerca del Aeropuerto Internacional Matecaña, de los Malls Palo de Agua y Batará Plaza, y de los principales corredores viales de la ciudad, hacen de este proyecto una oportunidad única para vivir o invertir.",[],4.8085625,-75.6815469,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2029,3,2026-08-03
"Apartamento en Venta en Galicia, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193933410,193933410,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4733d901fec_infocdn__gr-apartamento-en-venta-monteved-1782835557-1433-6003jpeg.jpeg,[],$ 530.000.000,3 Habs. 2 Baños 71 m²,"Apartamento en venta en galicia, pereira","Apartamento enPereira, Risaralda",Yulian Andrea Bermudez,Llamar,"¡Excelente oportunidad de inversión en la hermosa ciudad de Pereira! Este espectacular apartamento está ubicado en una de las zonas más privilegiadas del eje cafetero, con un área construida de 71 m2 y la mejor zona social del sector, es perfecto para quienes buscan comodidad, amplitud y lujo en un solo lugar.Este increíble inmueble cuenta con 3 amplias alcobas, perfectas para una familia numerosa o para aquellos que buscan espacio adicional para sus invitados. Además, tiene 2 baños completos, ideales para mantener la privacidad entre la sala de estar y las habitaciones. Y para mayor comodidad, cuenta con un garaje privado para que no tengas que preocuparte por encontrar un lugar para estacionar.Una de las mejores características de este apartamento es la vista que puedes dsifrutar desde todas sus areas principalmente desde el balcón. El baño en la habitación principal te brinda la comodidad y privacidad que necesitas, mientras que la cocina tipo americano y los clósets integrados te ayudarán a mantener todo ordenado y organizado.El acceso pavimentado y la cercanía al transporte público te facilitarán la movilidad en la ciudad, mientras que la portería y vigilancia las 24 horas te darán tranquilidad y seguridad en todo momento. Además, la ubicación del apartamento te ofrece una combinación perfecta de tranquilidad y comodidad, ya que se encuentra en una zona residencial, rodeada de zonas verdes y cerca de centros comerciales, restaurantes, jardines",[],4.8055060904416,-75.78528809532,,,,,,,,,,,,,,2026-08-03
