Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Luwana Alma Beach, Lotes en Venta en Arroyo grande, Cartagena",https://www.fincaraiz.com.co/proyectos-vivienda/luwana-alma-beach-lotes-en-venta-en-arroyo-grande-cartagena/15018223,15018223,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.698d00791f52e_infocdn__ht4vb74nzr4k00qi9hslphnrbrztswoewxsktjrtjpg.jpg,[],Desde $ 273.885.300,234.09 m²,"Luwana alma beach, lotes en venta en arroyo grande, cartagena","Lote enCartagena, Bolivar",PROMOTORA RUBIK,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,80%,Cualquier medio de pago,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,28/2/2028,5,"Imagina despertar cada día con el sonido del mar y la luz del Caribe acariciando tu espacio, en un entorno diseñado para quienes exigen privacidad, sofisticación y experiencias únicas. Luwana es mucho más que un proyecto: es un refugio exclusivo con arquitectura de autor, amenidades premium y acceso directo a tu propia playa privada — Alma Beach — solo para residentes.Ubicado en una de las zonas de mayor crecimiento y proyección de Cartagena, aquí tú podrás vivir la combinación perfecta entre descanso frente al mar, conectividad con los mejores servicios de la ciudad y una inversión inteligente con alta valorización.Desde lotes desde 260 millones de pesos y con la opción de separar con solo 5 millones, Luwana te da la oportunidad de marcar la diferencia en tu calidad de vida y construir tu legado en un lugar extraordinario.",[],10.6363001,-75.4200498,2026-08-03
"ITACA TOWER, Apartamentos en Venta en Manga, Cartagena",https://www.fincaraiz.com.co/proyectos-vivienda/itaca-tower-apartamentos-en-venta-en-manga-cartagena/15017901,15017901,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.690e6dd1e45d4_infocdn__njsobkwefqzbwxzamoxwljiappq8ozdvvmb9bawdjpg.jpg,[],Desde $ 705.340.000,2 Habs. 2 Baños 81 m²,"Itaca tower, apartamentos en venta en manga, cartagena","Apartamento enCartagena, Bolivar",MEJIA VILLEGAS,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Con una ubicación privilegiada en la zona de Manga, Ítaca Tower representa el mejor estilo de vida en todo sentido, la experiencia de despertar cada día con vista a la ciudad en espacios diseñados detalladamente para garantizar tranquilidad, lujo y comodidad en medio de la ciudad.",[],10.4158127,-75.536555,2026-08-03
"Apartamento en Venta en Serena del Mar, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-serena-del-mar-cartagena/193449934,193449934,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69a34c38ccf0c_infocdn__qyjd39wyeltjvm8z2ufpr6okvjiqwcpal2ijoqjyjpg.jpg,[],$ 630.000.000,2 Habs. 2 Baños 93 m²,"Apartamento en venta en serena del mar, cartagena","Apartamento enCartagena, Bolivar",AREA INMOBILIARIA CTG S.A.S.,Llamar,,,,,,,,,,,,,,"Apartamento en venta, para estrenar. Ubicado en el prestigioso sector de Serena del Mar, zona norte, Cartagena de Indias. Este apartamento de 93 m² cuenta con 2 habitaciones. Habitación principal con baño privado y walking clóset. Habitación auxiliar con closet. baño auxiliar completo, sala – comedor, estudio, cocina integral estilo americano, balcón. Vista al exterior desde el piso número 5.  Tiene 2 garajes  cubiertos. Ventilación natural.Características del apartamentoÁrea: 93 m²2 habitacionesHabitación principal con walking clóset y baño privado.Habitación auxiliar con clósetBaño auxiliar completoSala – comedorEstudioCocina integral tipo americanoBalcón2 Garajes cubiertosEsta propiedad está ubicada en el prestigioso sector de Serena del mar, una de las zonas de mayor valorización y desarrollo urbanístico en Cartagena.•	A pocos pasos de la playa.•	Conexión directa con el Anillo Vial, permitiendo llegar al Aeropuerto Internacional Rafael Núñez en menos de 20 minutos.•	Cercanía a exclusivos hoteles, restaurantes de alta cocina y centros comerciales como el Centro comercial las Ramblas•	A 25 minutos de la Ciudad Amurallada, permitiendo disfrutar de la historia y vida nocturna de Cartagena.•	Serena del mar cuenta con hospital de nivel internacional, universidades, centro comercial y una red vial interna facilitando la movilidad de sus residentes.Este apartamento ofrece un entorno residencial con la proximidad a los puntos más estratégicos de la ciudad.",[],10.5056449,-75.4726837,2026-08-03
"Casa Campestre en Venta en Santa lucia, Cartagena",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-santa-lucia-cartagena/10154329,10154329,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/415e2c93-06bd-4e90-bfd1-0f076b5dc4c3/photos/415e2c93-06bd-4e90-bfd1-0f076b5dc4c3_1_True_92c8faca-773f-4463-af74-9af64498540f.jpg,[],$ 2.101.000.001,5 Habs. 7 Baños 240 m²,"Casa campestre en venta en santa lucia, cartagena","Casa Campestre enCartagena, Bolivar",Jonathan Camacho,Llamar,,,,,,,,,,,,,,"Hermosa casa en Condominio Terranova a 12 kilometros de la ciudad central de Cartagena, con área de terreno de 800m2 y un área construida de 240m2. Hall de acceso, estudio con baño, cocina abierta y patio de ropas amplio, CBS, cuatro habitaciones con baño privado y vestier, dos con balcón adicional, estar de habitaciones, terraza BBQ, jardín interior con estadero y piscina, jardín exterior y garaje semicubierto para cuatro vehículos. Conjunto con Club house, piscina, cancha de futbol y tenis, amplios senderos ecológicos, zona segura, cerca de supermercados, hoteles y restaurantes",[],10.3932277,-75.4832311,2026-08-03
"Apartamento en Venta en La Boquilla, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-boquilla-cartagena/193830239,193830239,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1f1261c735b_infocdn__vhmokndq95dw1j91ple9y4imzvnbjbpv9mhgelydjpg.jpg,[],$ 1.350.000.000,2 Habs. 2 Baños 105 m²,"Apartamento en venta en la boquilla, cartagena","Apartamento enCartagena, Bolivar",TOWERS REALTY S.A.S.,Llamar,,,,,,,,,,,,,,"Espectacular apartamento frente al mar en Morros – Lujo, confort y rentabilidad en un solo lugar.Despierta cada día con una vista privilegiada al océano. Desde el momento en que cruzas la puerta, el mar se convierte en el protagonista de este exclusivo apartamento ubicado en Morros, una de las zonas más valoradas y deseadas de Cartagena.La propiedad ha sido totalmente remodelada para estrenar, combinando acabados de lujo, diseño contemporáneo y una atmósfera cálida y acogedora que se integra perfectamente con la brisa y la tranquilidad del mar Caribe.El edificio ofrece todas las comodidades para disfrutar de un estilo de vida tipo resort, el edificio tiene salida directa a la playa de morros y permite vivir o hacer rentas cortas.¡ Contáctanos para mas detalles y agenda tu visita!",[],10.4630817,-75.5031738,2026-08-03
"TENERIFE, Apartamento en Venta en Providencia, Cartagena",https://www.fincaraiz.com.co/proyectos-vivienda/tenerife-apartamentos-en-venta-en-providencia-cartagena/15017275,15017275,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67c5e993e292c_infocdn__sd5weydidngy0wvki1hyb8s4xoetcsubl3yjqytijpg.jpg,[],Desde $ 255.500.000,2 Habs. 1 Baño 58 m²,"Tenerife, apartamento en venta en providencia, cartagena","Apartamento enCartagena, Bolivar",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,TIPO de FINANCIACIÓN :70%- 30% (Aplican Subsidios),¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Tenerife es un desarrollo de vivienda ubicado en el Gran Desarrollo Parque Heredia, al sur de Cartagena, ofreciendo una oportunidad única para aquellos que buscan un hogar en una zona de alta valorización y con excelentes comodidades.Zonas ComunesSalón socialZona BBQPiscina adultosPiscina niñosParque infantilCancha múltipleMesa de Ping PongZona biosaludableZonas verdes y de circulación",[],10.3907306,-75.4694477,2026-08-03
"Apartamento en Venta en Manga, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-manga-cartagena/193955561,193955561,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4acf366d5af_infocdn__picture-1ced6be790d04c9896bdb2f13cb44920jpg.jpg,[],$ 920.000.000,3 Habs. 3 Baños 125 m²,"Apartamento en venta en manga, cartagena","Apartamento enCartagena, Bolivar",Tu360Inmobiliario,Llamar,,,,,,,,,,,,,,"Se vende una propiedad ubicada en el edificio ASTORGA 414, en el barrio Manga de Cartagena De Indias. Esta propiedad cuenta con 3 baños completos, 1 baño de servicio y 3 habitaciones con baño propio. Además, ofrece una amplia cocina, comedor, zona de lavandería, cuarto de servicio y balcón con vista a la ciudad. El edificio cuenta con piscina al aire libre, área recreativa, parque infantil, salón social y garaje. Construido en 2019, en excelente estado de conservación. El desarrollo ASTORGA 414 es ideal para familias que buscan comodidad y seguridad en una de las zonas más exclusivas de la ciudad.",[],10.4129441,-75.5340896,2026-08-03
Apartamento en Venta en Cartagena,https://www.fincaraiz.com.co/apartamento-en-venta-en-cartagena/192783471,192783471,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68a9058874c14_infocdn__novpb1rk03sdieplezykpzufglpros8rkxavwld4jpg.jpg,[],$ 730.000.000,2 Habs. 2 Baños 91 m²,Apartamento en venta en cartagena,"Apartamento enCartagena, Bolivar",Llave Maestra Inmobiliaria,Llamar,,,,,,,,,,,,,,"SIN AMOBLAR!Tiene un área total de 91M2, y cuenta con 2 habitaciones (Walk In Closet en la habitación principal), 2 baños (baño social y baño privado en la habitación principal), cocina tipo americana,  sala – comedor, amplio balcón, zona de ropas con calentador, deposito, 1 parqueadero, aires acondicionados en cada cuarto y en el área de sala – comedor aire central, así como cortinas eléctricas y lava vajillas, además de mejoras dentro del apartamento.Palladio es un proyecto en Serena del Mar, que contará con zonas comunes como: Business center, Lobby recepción, piscina para adultos y niños, turco y sauna, gimnasio, salón de juegos para niños, parqueadero de visitantes, salón social, solárium, splash pad, zona BBQ y una inmejorable vista al gran canal de Serena del Mar, y la Marina.La Zona Norte de Cartagena se ha consolidado como una de las áreas de mayor proyección en la ciudad, combinando desarrollo urbanístico, conectividad estratégica y una propuesta de estilo de vida premium. Este sector, ubicado a pocos minutos del Aeropuerto Internacional Rafael Núñez y del Centro Histórico, ha sido cuidadosamente planeado para ofrecer un entorno que equilibra modernidad, naturaleza y confort.En esta zona, destacan proyectos innovadores como Serena del Mar, conocida como “la ciudad soñada”, que redefine el concepto de urbanismo en Colombia, con infraestructura de clase mundial. Serena del Mar incluye hospitales de nivel internacional, universidades, centros comerciales, clubs residenciales y una red vial interna que facilita la movilidad.El futuro de la Zona Norte promete aún más exclusividad, se proyecta como un punto clave para inversionistas, con nuevos desarrollos inmobiliarios que combinan lujo y sostenibilidad, extensas zonas verdes, playas, y acceso a servicios de primer nivel.Además, la cercanía con la vía al Mar, que conecta con Barranquilla, refuerza su atractivo como un destino estratégico para vivir, invertir o vacacionar. La Zona Norte no solo está transformando el paisaje de Cartagena, sino que también está definiendo un nuevo estándar de calidad de vida en el caribe colombiano, convirtiéndose en el lugar ideal para quienes buscan un entorno sofisticado, tranquilo y conectado con la naturaleza.En la zona norte de Cartagena se encuentran desarrollos como los hoteles Meliá y Estelar; servicios como Supermercado Carulla, D1, farmacias, veterinarias, y restaurantes, en ramblas, la plaza comercial de zona norte, así como estaciones de gasolina, colegios como Aspaen, Altair y Británico. Además, a pocos metros se encuentra la sede caribe de la Universidad de los Andes, el Hospital de Serena del Mar (operado por la Fundación Santafé de Bogotá), a 15 minutos el centro histórico, a 10 minutos el aeropuerto Rafael Núñez y a 5 minutos la playa concesionada de Serena del Mar.Para el año 2027, la zona norte de Cartagena contará con 2 centros comerciales adicionales, que permitirán a sus residentes disfrutar de una mayor variedad de tiendas, restaurantes, y servicios, como bancos, supermercados, entre muchos más.Así mismo, se encuentran las inversiones adelantadas por el gobierno como el túnel de Crespo y el Viaducto de la Ciénaga, que han puesto a la Zona Norte cada vez más cerca del centro de la ciudad y que la convierten en una zona con todas las facilidades y un alto potencial de valorización.",[],10.5009976,-75.4696448,2026-08-03
"Jardín Dalia, Apartamentos en Venta en La carolina, Cartagena",https://www.fincaraiz.com.co/proyectos-vivienda/jardin-dalia-apartamentos-en-venta-en-la-carolina-cartagena/15016633,15016633,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6891150775f70_infocdn__owjey9xaqyqn72v2j5gcdhq0keyflgwnavxtyymejpg.jpg,[],Desde $ 185.408.000,2 Habs. 2 Baños 41.78 m²,"Jardín dalia, apartamentos en venta en la carolina, cartagena","Apartamento enCartagena, Bolivar",MARVAL CARTAGENA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"El Jardín Dalia te da la bienvenida a vivir la nueva Cartagena desde el sur oriente de la ciudad cerca de todo lo que necesitas. Un lugar con una variedad de oportunidades por su completo desarrollo urbanístico, vías de acceso y senderos peatonales. El Jardín Dalia cuenta con amplias zonas verdes, espacios recreativos, piscinas y zonas de juegos que hacen de cada momento en familia un recuerdo inolvidable.",[],10.401240408647,-75.464151982886,2026-08-03
"PALLADIO, Apartamento en Venta en Pie de popa toril, Cartagena",https://www.fincaraiz.com.co/proyectos-vivienda/palladio-apartamentos-en-venta-en-pie-de-popa-toril-cartagena/5438485,5438485,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2021/7/8/2605936_493_4.jpg,[],Desde $ 601.000.000,1 Hab 2 Baños 61 m²,"Palladio, apartamento en venta en pie de popa toril, cartagena","Apartamento enCartagena, Bolivar",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Nuevos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Palladio es un conjunto residencial que cuenta con 492 aptos ubicado en Serena del Mar, al norte de Cartagena.A Serena del Mar la llaman “La ciudad soñada”, ya que ofrece un nuevo concepto de ciudad que integra de manera planeada y sostenible todos los servicios que se requieren: vivienda, educación, salud, turismo, negocios y recreación a tan solo 10 minutos del aeropuerto de Cartagena.En Palladio, encuentras aptos desde 73m2 con espacios para toda la familia. El conjunto cuenta con zonas comunes como: Business center, piscinas, gimnasio, salón infantil, salón social, splash pad, turco y sauna, juegos infantiles, salón de juegos, entre otros. ¡En Palladio encuentras un apto moderno!",[],10.41826152801510000000,-75.52757263183590000000,2026-08-03
"Apartamento en  Venta en Serena del Mar, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-serena-del-mar-cartagena/191955805,191955805,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.679ea4528f2f9_infocdn__dodfuloexlhovgf3ckly5shezcmfsxrincbujoicjpg.jpg,[],$ 390.000.000,1 Hab 2 Baños 60 m²,"Apartamento en  venta en serena del mar, cartagena","Apartamento enCartagena, Bolivar",SIMA AGENCIA DE BIENES S.A.S,Llamar,,,,,,,,,,,,,,"Descubre este moderno apartamento de 60 m² en la exclusiva Zona Norte de Cartagena de Indias, ofrecido por SIMA Agencia de Bienes, perfecto para quienes buscan comodidad y estilo contemporáneo. Cuenta con una habitación doble amplia, 2 baños completos, cocina integral equipada, balcón con vistas despejadas y acabados en suelo cerámico, además de amenidades como gimnasio, jacuzzi, piscina comunitaria, zona social, parque infantil y vigilancia 24 horas, todo incluido en un conjunto residencial estratégicamente ubicado cerca de centros comerciales, universidades, colegios y hospitales. Con un precio de venta de $390.000.000 COP, esta propiedad nueva incluye garaje privado y acceso a zonas recreativas, combinando confort, seguridad y una ubicación privilegiada en una de las áreas de mayor desarrollo de Cartagena. ¡No pierdas la oportunidad de hacerlo tuyo!",[],10.5041563,-75.4681517,2026-08-03
"Apartamento en Venta en El laguito, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-laguito-cartagena/194054170,194054170,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6b80bcd57db_infocdn__gr-venta-hermoso-apartamento-en-c-1778611775-4623-844jpeg.jpeg,[],$ 850.000.000,2 Habs. 2 Baños 84 m²,"Apartamento en venta en el laguito, cartagena","Apartamento enCartagena, Bolivar",GUILLERMO DUQUE INMOBILIARIA S.A.S,Llamar,,,,,,,,,,,,,,"Este Apartamento, está ubicado en el sector del laguito en Cartagena, al salir del edificio, girando a mano derecha, ya se encuentra Bocagrande, así que la ubicación de este apartamento es magnífica,  en el mejor sector del laguito, donde solamente al pasar la calle cuando sales del edificio, ya estás en las mejores playas. El edificio también cuenta con una salida trasera, para llegar a la zona de el laguito. Y al salir por la parte del frente del edificio sales a las playas.Posee habitación principal con cama king, baño privado con agua caliente, lavadora y secadora, aire acondicionado, y gran vista.Segunda habitación con 2 camas individuales, más otra cama que sale debajo de una de estas. También gran vista y aire acondicionado. Y un baño externo completo.Y un sofá cama amplio en la sala, con aire acondicionado también y gran vista. Así tiene capacidad para 6 personas.Encuentras los mejores restaurantes y almacenes solamente al salir del edificio. Puedes ir a todo caminando siendo una de las mejores zonas y más seguras. El apartamento es un piso 10 con gran vista. Como se ve en las fotos, es un apartamento remodelado y moderno.El edificio ya tiene muchos años, pero tiene muy buen mantenimiento, posee muy buena piscina moderna, salón, Social, Recepcion, 24 horas, y están autorizadas las rentas por días. O sea que es tipo hotel. En el momento genera muy buenos ingresos por la plataforma de Airbnb. Es una gran opción en oferta",[],10.395469396534,-75.562768897557,2026-08-03
