Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en Altos del poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-altos-del-poblado-medellin/193993772,193993772,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57bf51b1983_infocdn__9joyqjceyarqfr3jmdp9eskiqwdrapao2bojfi0hjpg.jpg,[],$ 890.000.000,2 Habs. 2 Baños 81 m²,"Apartamento en venta en altos del poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Espectactular Apartamento en venta en Altos del PobladoVive en uno de los sectores con mayor proyección y valorización de Medellín, donde la tranquilidad, la naturaleza y la conectividad se encuentran en un solo lugar. Con acceso privilegiado por la Vía Las Palmas, estarás a pocos minutos de la Milla de Oro, el Túnel de Oriente, el Aeropuerto José María Córdova, centros comerciales, supermercados, universidades, clínicas y una variada oferta gastronómica.Este apartamento de 81.5 m² ofrece espacios funcionales y acogedores:- 2 habitaciones-  1 parqueadero- 1 cuarto útilUbicado en una unidad residencial moderna, diseñada para disfrutar cada día con excelentes zonas comunes, ambientes rodeados de naturaleza y todo lo necesario para vivir con comodidad, bienestar y calidad de vida.- Precio de venta: $890.000.000Costos fijos:• Administración: $585.000• Predial trimestral: $1.250.000- Contáctanos para conocer más detalles y agenda tu visita.",[],6.2147156,-75.5548406,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Loma de los bernal, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-de-los-bernal-medellin/194024216,194024216,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a622ebe75fb7_infocdn__yminfhucfmzlvcst7b1slawlw0izxeiqb3x8dy5kjpg.jpg,[],$ 545.000.000,3 Habs. 2 Baños 72 m²,"Apartamento en venta en loma de los bernal, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Venta Apartamento piso alto con vista a la ciudad, ubicado en Belén sector Loma de los Bernal cerca al Euro, cuenta con un área de 72 m2 distribuidos en 3 alcobas, 2 baños, sala comedor, cocina integral, zona de ropas independiente, balcón grande, parqueadero mas útil.Unidad completa con todos los servicios sociales, rutas de buses e integrados del metro.Admon. $400.000Predial anual. $2.500.000Valor. $545.000.000",[],6.2178121,-75.6040772,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Rodeo Alto, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-rodeo-alto-medellin/194003907,194003907,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a75de8ee47_infocdn__gr2026030454078185449830901jpeg.jpeg,[],$ 395.000.000,3 Habs. 2 Baños 57 m²,"Apartamento en venta en rodeo alto, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Área 57m2, 3 alcobas, closet, 2 baños, cocina integral, red de gas, zona de ropas, sala, comedor, balcón,  parqueadero privado y cuarto útil. Estrato 3, piso 5 con ascensor, zonas verdes, polideportivo, gimnasio, piscina, salón social, juegos infantiles y portería 24/7. Cerca al Mall Santa María, tienda D1, Parque Rodeo Santa Maria y excelentes rutas de transporte. Wasi ***",[],6.2050452341521,-75.601197526602,,,,,,,,,,,,,,2026-08-03
Apartamento en Venta en Medellín,https://www.fincaraiz.com.co/apartamento-en-venta-en-medellin/193250429,193250429,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.695d85e6cca4e_infocdn__gr750611220211101042635jpeg.jpeg,[],$ 160.000.000,2 Habs. 1 Baño 45 m²,Apartamento en venta en medellín,"Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta ubicado en el sector de Nuevo Occidente de Robledo la Aurora, esta ubicado en unidad abierta con parqueadero común, es un cuarto piso con 45 M2 aproximados tiene dos habitaciones, un baño, cocina integral, sala comedor, zona de ropas y piso en cerámica. La unidad es muy tranquila y esta cerca a supermercados D1, Metrosalud, estación del metro cable, estación de policía y UVA del Inder, muy buenas tutas de transporte y colegios cercanos. Contactanos!. Ideal para inversión, actualmente arrendado.",[],6.281082,-75.614321,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Conquistadores, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-conquistadores-medellin/193949668,193949668,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4835975e6b2_infocdn__gr356401320260703104055jpg.jpg,[],$ 1.100.000.000,3 Habs. 3 Baños 104 m²,"Apartamento en venta en conquistadores, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta de 104 m2, tiene una distribución funcional que ofrece comodidad y confort, cuenta con 3 habitaciones,3 baños, amplia zona social,balcón,  cocina, zona de ropas, además de parqueadero privado y cuarto útil.Ubicado en uno de los sectores más tradicionales y valorizados de Medellín, con fácil acceso a importantes vías, transporte público, parques, supermercados, universidades y una amplia oferta de comercio y servicios.",[],6.2417524,-75.5801743,,,,,,,,,,,,,,2026-08-03
"Edificio en Venta en Los colores, Medellín",https://www.fincaraiz.com.co/edificio-en-venta-en-los-colores-medellin/193258035,193258035,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69a9c5e9ae65e_infocdn__gr757551120251220054129jpeg.jpeg,[],$ 3.000.000.000,12 Habs. 8 Baños 709 m²,"Edificio en venta en los colores, medellín","Edificio enMedellín, Antioquia",,Llamar,"Venta de Edificio en Los Colores, MedellínEn el primer nivel cuenta con 4 celdas de parqueo (1 para cada Apartamento).En los niveles 2 al 5 cuenta con un Apartamento por Piso (4 Apartamentos).La terraza o azotea cuenta con un contrato de arrendamiento a 10 Años de una Antena Celular que al dia de hoy renta $5.400.000 Mensuales ($64.000.000 al Año) + las rentas de los Apartamentos.Cada apartamento cuenta con: 3 Alcobas, 2 baños completos, cocina Integral todas con mesón en granito y campana extractora, sala comedor, balcón, zona de ropas, gas por red, garaje privado con puerta de garaje a control remoto.Todo el Edificio está concentrado en una sola matricula inmobiliaria.Se recibe hasta un 30% en propiedades.Estrato 5$3.000.000.000",[],6.2665446,-75.5924368,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Santa Mónica, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-santa-monica-medellin/193701245,193701245,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f6e66903cc7_infocdn__m70v7lwojtbxfz03qxmd93f8j2kjz1q3kckkwqftpng.png,[],$ 580.000.000,5 Habs. 2 Baños 150 m²,"Casa en venta en santa mónica, medellín","Casa enMedellín, Antioquia",,Llamar,"Excelente CASA para VENTA, en primer piso con posibilidad de construir garaje o negocio, cuenta con tres patios internos,  en zona céntrica de Santa Mónica, con varias vías de acceso, zona muy bien habitado, ideal para inversión y desarrollo de aparta estudios o para una familia numerosa, en zona muy comercial cerca a iglesia el Divino Maestro, cerca a colegios, parques, rutas de buses y alimentadores al metro.",[],6.2489119,-75.6084421,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Santa maria de los angeles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-maria-de-los-angeles-medellin/193936261,193936261,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a63fdc345814_infocdn__gr84898320260630061443png.png,[],$ 1.200.000.000,3 Habs. 4 Baños 137 m²,"Apartamento en venta en santa maria de los angeles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Espacios amplios, excelente distribución y una vista que enamora.Apartamento de 137 m² en Santa María de los Ángeles. Cuenta con 3 alcobas, cada una con baño; la principal con vestier y las auxiliares con clóset. Dispone de estudio, baño social, amplia zona social con balcón y vista panorámica, cocina integral abierta, alcoba de servicio con baño y zona de ropas independiente. Incluye parqueadero doble lineal y cuarto útil junto al apartamento. Unidad con piscina climatizada, gimnasio, turco, salón social y portería 24 horas. Administración: $1.210.000.Una excelente oportunidad para quienes buscan amplitud, ubicación estratégica y una alta calidad de vida.",[],6.1911775,-75.5789764,,,,,,,,,,,,,,2026-08-03
"Apartamento en  Venta en La castellana, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-castellana-medellin/191464166,191464166,,[],$ 1.250.000.000,2 Habs. 3 Baños 196 m²,"Apartamento en  venta en la castellana, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en edificio, segundo piso con ascensor y amplia terraza, dos alcobas, tres baños, parqueadero privado y cuarto útil.Edificio con gimnasio, turco, solárium y vídeo portería.Cercano a la iglesia santa gema.",[],6.2401666504345,-75.604517745093,,,,,,,,,,,,,,2026-08-03
"Bodega en  Venta en San diego, Medellín",https://www.fincaraiz.com.co/bodega-en-venta-en-san-diego-medellin/191463679,191463679,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3eed983a432_infocdn__gr33618120220419030302jpeg.jpeg,[],$ 31.200.000.000,1 Ambiente 3 Baños 2600 m²,"Bodega en  venta en san diego, medellín","Bodega enMedellín, Antioquia",,Llamar,"Ubicado en Medellín, Antioquia, esta bodega para la venta es el lugar ideal para un importante proyecto empresarial. Cuenta con  un área construida de 2600 M2.La bodega cuenta con un baño auxiliar para que los clientes y/o trabajadores puedan usar. Además, se encuentra ubicada cerca de centros comerciales y  sobre vía principal. Por lo que es una excelente ubicación tanto para la zona comercial como industrial. Es la inversión  ideal para cualquier tipo de proyecto.",[],6.2359222,-75.5727436,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Belén, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/193955559,193955559,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57c7a0815aa_infocdn__picture-61a646b442e146669da72693556ff639jpeg.jpeg,[],$ 760.000.000,3 Habs. 2 Baños 98 m²,"Apartamento en venta en belén, medellín","Apartamento enMedellín, Antioquia",,Llamar,"¡Nuevo ingreso en una de las mejores unidades de la Loma de Los Bernal!Si estás buscando un hogar donde tu familia pueda disfrutar de espacios amplios, comodidad y una unidad con excelentes zonas comunes, este apartamento es el indicado.? Apartamento en venta – Belén, Loma de Los Bernal✔️ 97,70 m²?️ 3 habitaciones + estudio? 2 baños?️ Sala comedor amplia? Piso 15? Parqueadero privado? Cuarto útilDisfruta de una unidad residencial tipo Club House, con todo lo que necesitas para vivir, compartir y crear momentos inolvidables en familia.? Valor: $760.000.000? Administración: $590.000? Predial anual: $3.215.000?️ Estrato 4",[],6.2192484,-75.6053908,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Campo valdes no.1, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-campo-valdes-no1-medellin/192543565,192543565,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6852c4492d293_infocdn__vp3guhn9lzc6fam5v5mvknsrstvvopsqu1uyo6kgjpg.jpg,[],$ 280.000.000,4 Habs. 1 Baño 90 m²,"Casa en venta en campo valdes no.1, medellín","Casa enMedellín, Antioquia",,Llamar,"Esta ubicado cerca a la bomba de Campo Valdes, espacios amplios, iluminados y acbados sencillos",[],6.27646,-75.558128,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en La América, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-america-medellin/193879836,193879836,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3168bf52e89_infocdn__foto-104381-900739209-0910575013-ssjpeg.jpeg,[],$ 350.000.000,2 Habs. 2 Baños 67 m²,"Apartamento en venta en la américa, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Vendo Apartamento interno con buena distribución, muy ventilado, 67 mts, 2 alcobas, alcoba principal con baño con pequeño cuarto útil y closet, baño social completo (ambos baños remodelados), cocina integral abierta, con barra y red de gas, zona de ropas, sala-comedor, buena cantidad de ventanas, duchas de agua caliente, piso en cerámica. Piso 3 por escalas.Edificio de solo 4 niveles con patio común.Ubicado cerca de San Juan, la Iglesia de La América, buen servicio de transporte publico, colegios y comercio. Vende Activos y Bienes, Inmobiliaria experta en administración, arrendamiento y venta de apartamentos, casas, locales, bodegas y oficinas en el Oriente Antioqueño, Medellín y toda el área Metropolitana.",[],6.2430659,-75.613337,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/193994114,193994114,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57ce48e211a_infocdn__gr-apto-en-venta-laureles-1er-par-1784134251-3475-1645jpeg.jpeg,[],$ 860.000.000,3 Habs. 3 Baños 118 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",,Llamar,"¿Buscas el prestigio, la solidez y el estatus que solo los materiales nobles y una ubicación premium pueden ofrecerte? Asegura tu patrimonio familiar en este majestuoso apartamento en venta en Laureles, a pocos pasos del emblemático Primer Parque. Con 118 m² de elegancia y un diseño arquitectónico esquinero que impone presencia, este inmueble es el refugio ideal para quienes exigen vivir rodeados de lujo tradicional, respaldado por la experiencia de Inmobiliaria Alborada.Ubicado en un octavo piso, tu instinto de dominio y libertad se activará al instante con su impresionante vista urbana hacia el Sur-Oriente, enmarcada por ¡tres balcones con diferentes orientaciones! Garantizando luz natural y frescura en cada rincón.Su interior es una oda al buen gusto: pisa firme sobre auténticos pisos de mármol y déjate envolver por la calidez de sus acabados en madera natural de roble. Disfruta de un amplio salón comedor diseñado para recibir grandes visitas, un estudio (estar) para tu concentración, cocina integral espaciosa y una zona de servicio completa (habitación y baño). Tu descanso está blindado en tres generosas habitaciones y dos baños familiares de excelente manufactura.La exclusividad se extiende a las amenidades del edificio: relaja cuerpo y mente en la piscina, el turco o la terraza social cubierta. Tu seguridad y la de los tuyos está garantizada con vigilancia privada 24/7 y parqueadero interno de visitantes. Además, esta oferta es un verdadero pr",[],6.2439249,-75.5930279,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-el-poblado-medellin/193668338,193668338,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ea5e60b89cf_infocdn__eery76b4aedzwv0wq2pq776e4jfqtdagvcngq1dkjpg.jpg,[],$ 1.500.000.000,3 Habs. 4 Baños 277 m²,"Casa en venta en el poblado, medellín","Casa enMedellín, Antioquia",,Llamar,"Hermosa casa en la Loma de los González 277 m2 216+11 de jardín, dos niveles, en el primero: salón comedor, sala con salida al jardín, en la parte de afuera con zona social con pérgola donde hay un jacuzzi , baño social, cocina con salida al jardin, amplia zona de ropas y alcoba del servicio. En el segundo nivel: 3 alcobas todas con baño, principal con vestier, estudio amplio. 2 parqueaderos. Unidad completa cuenta con: piscina, juegos infantiles y salón social Nota: Áreas por verificar en escrituras",[],6.1956715,-75.5656945,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en San german, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-german-medellin/193546652,193546652,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3e91ac9c699_infocdn__39926b06-bfd5-4876-a725-5b9d48748058.jpeg,[],$ 535.000.000,3 Habs. 2 Baños 67 m²,"Apartamento en venta en san german, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento Piso alto con excelente Vista muy bonitos, acabados, cuenta con tres habitaciones, dos baños, totalmente terminados, sala, comedor, balcón, zona de estudio, tres Closer, El de alcoba, principal doble, cocina integral con barra americana, red de gas, calentador, gas, parqueadero privado, cubierto y cuarto útil. Seguido adicional este se encuentra en unidad cerrada completa con piscina, juegos infantiles, salón social, gimnasio, turco, entre otras. Administración $411.700 predial ***anual. 67 metros.  Actualmente se encuentra rentado en $2.900.000 ***",[],6.2685235,-75.5904702,,,,,,,,,,,,,,2026-08-03
