Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"VIGO, Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/proyectos-vivienda/vigo-apartamentos-en-venta-en-laureles-medellin/15017490,15017490,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6830d9344d61a_infocdn__sw6y7nkvl8wvkanw0xbjx0f2qvbpsxtys6dbnqvpjpg.jpg,[],Desde $ 353.927.000,1 Hab 1 Baño 30.62 m²,"Vigo, apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",SR PROYECTOS CONSTRUCTIVOS,Llamar,"Proyecto con licencia para vivienda turística ( RENTAS  CORTAS) en uno de los barrios más centrales de la ciudad de Medellín con amenidades de primera clase como Mall Comercial, Rooftop, Coworking, Zona de spa, laundry Room, recepción, entre otros.Vigo es un edificio de 15 pisos con arquitectura moderna y a la vanguardia, es un proyecto amigable con el ambiente contamos con Paneles solares y sistema de recolección de lluvias. Tenemos espacios adecuados para personas con limitaciones de movilidad.Excelente proyección de rentabilidad debido al gran auge turístico en Medellín y su ubicación",[],6.2439018,-75.5839912,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,50%,50%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,2026-08-02
"Apartamento en Venta en Belén, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/193600861,193600861,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6bea56238b3_infocdn__gr528891720260407121127jpg.jpg,[],$ 470.000.000,3 Habs. 2 Baños 74 m²,"Apartamento en venta en belén, medellín","Apartamento enMedellín, Antioquia",Proacuerdo S.A.S,Llamar,"En Belén San Bernardo, en una zona plana y bien conectada, se vende este apartamento de 74,50 m², ubicado en quinto piso con ascensor. Es un espacio amplio, bien iluminado y con una distribución cómoda para el día a día.Tiene tres habitaciones: la principal con baño, una de las auxiliares con un pequeño balcón y la tercera con clóset. Además, cuenta con espacio para estudio, baño social completo, sala, comedor, cocina integral, zona de ropas y balcón. Incluye parqueadero privado.El edificio tiene vigilancia 24 horas y salón social. La ubicación es uno de sus mayores beneficios: cerca al Parque de Belén, la avenida 80, Clínica VID, la Unidad Intermedia de Belén, supermercados, farmacias y con muy buenas rutas de transporte. También queda próximo al futuro Metro de la 80.Por su ubicación y características, tiene buen potencial para renta, con un canon estimado cercano a $2.500.000 mensuales.Predial anual: $1.415.000 Contáctanos para más información o para agendar una visita",[],6.2239508,-75.5972865,,,,,,,,,,,,,,2026-08-02
"PALMA, Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/proyectos-vivienda/palma-apartamentos-en-venta-en-el-poblado-medellin/15018353,15018353,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3595c68449c_infocdn__uakwhie003vy3kjn7ucccruwmuafswbie5ljcqbypng.png,[],Desde $ 1.778.000.000,3 Habs. 3 Baños 129 m²,"Palma, apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",AMARILO,Llamar,"Ubicado en el corazón de Ciudad del Río, una de las zonas con mayor transformación urbana de Medellín, Palma es un proyecto diseñado para quienes buscan inversión inteligente en una ubicación estratégica. Con un diseño moderno, eficiente y funcional, Palma se integra a un entorno urbano dinámico, rodeado de cultura, arte, servicios y zonas verdes. Su cercanía con el Museo de Arte Moderno, parques lineales, centros comerciales, estaciones de metro y principales vías de la ciudad, lo convierten en una oportunidad única para vivir o invertir.",[],6.218203,-75.5730147,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2029,5,2026-08-02
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/194015442,194015442,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a638f021e3ee_infocdn__picture-1284447396c74adf95a30958021dbf45jpg.jpg,[],$ 995.000.000,3 Habs. 3 Baños 147 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",Tu360Inmobiliario,Llamar,"En venta El Penthouse Dúplex de tus sueños en Conquistadores!Este espectacular y luminoso apartamento de 147.2 m² (con 42.3 m² de terrazas) ofrece el equilibrio perfecto entre amplitud y privacidad en una ubicación inmejorable, a solo pasos de Parques del Río. En su primer nivel disfrutarás de una moderna cocina tipo americano, sala, comedor independiente, bar, habitación de servicio y terraza; mientras que en el segundo nivel encontrarás tres amplias habitaciones, cada una con su propio baño privado y la habitación principal con vestier y bañera, además de una espectacular segunda terraza ideal para tus momentos de relax. Con 2 parqueaderos y rodeado de la mejor oferta comercial, gastronómica y académica de la zona, este hogar es la opción perfecta. ¡Agenda tu visita y enamórate!",[],6.2400368,-75.5792791,,,,,,,,,,,,,,2026-08-02
"BAU 69, Oficina en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/proyectos-vivienda/bau-69-oficinas-en-venta-en-laureles-medellin/7687457,7687457,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2022/10/19/3946146_409_4.jpg,[],Desde $ 320.000.000,1 Hab 1 Baño 29.6 m²,"Bau 69, oficina en venta en laureles, medellín","Apartaestudio enMedellín, Antioquia",ARCO CONSTRUCCIONES E INGENIERIA SAS,Llamar,"Proyecto de apartaestudios tipo Loft para pago a 3 meses de la cuota inicial, estamos en construcción . Es única torre en construcción tradicional, precio incluye acabados, proyecto aplica para rentas cortas. Exclusiva ubicación cerca a la Unidad deportiva Atanasio Girardot, con excelentes rutas de transporte público y ciclo-ruta, cerca de instituciones educativas y zonas de comercio.",[],6.25138280000000000000,-75.58737790000000000000,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,70%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,2026-08-02
"Apartamento en Venta en Lalinde, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-lalinde-medellin/193640912,193640912,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a04bdb5cefc7_infocdn__gr1989032620260416042652jpeg.jpeg,[],$ 1.250.000.000,1 Hab 2 Baños 100 m²,"Apartamento en venta en lalinde, medellín","Apartamento enMedellín, Antioquia",FARO PROPIEDAD RAIZ SAS,Llamar,"Moderno apartamento dúplex de 100 m² ubicado en Lalinde, dentro de un edificio icónico diseñado por Obranegra, reconocido por su arquitectura contemporánea y atención al detalle. El apartamento se destaca por su diseño limpio y sofisticado, con acabados de alto nivel, excelente iluminación natural y una atmósfera moderna y elegante. Se vende amoblado con muy buen gusto, listo para seguir generando ingresos.En el primer nivel cuenta con sala–comedor, cocina abierta, baño social y un balcón de muy buen tamaño con vista verde, que conecta perfectamente el interior con el entorno. Su distribución tipo dúplex aporta privacidad, funcionalidad y una experiencia de vivienda muy atractiva tanto para residentes como para huéspedes.Su ubicación es simplemente WOW: a pasos de Provenza y de la Avenida El Poblado, rodeado de restaurantes, cafés y vida urbana de alto nivel. El edificio cuenta además con café–coworking, un valor agregado muy atractivo para rentas. Permite rentas desde 15 días y actualmente se encuentra rentando USD 2.500 mensuales, lo que lo convierte en una oportunidad ideal para inversión de corta y media estancia en una de las zonas más apetecidas de Medellín.",[],6.2120590898524,-75.565615051892,,,,,,,,,,,,,,2026-08-02
"Local en Venta en El velodromo, Medellín",https://www.fincaraiz.com.co/local-en-venta-en-el-velodromo-medellin/194059703,194059703,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6ce50d9b851_infocdn__09h8c06itiehiikrubgamjfwylo5uvgffo8xtyjepng.png,[],$ 385.000.000,1 Ambiente 1 Baño 38 m²,"Local en venta en el velodromo, medellín","Local Comercial enMedellín, Antioquia",William Alejandro Posada Gil,Llamar,"Venta Local comercial en Velódromo.Ubicado en el dinámico sector de Velódromo en Medellín, este local comercial en primer piso representa una excelente oportunidad de inversión en una zona con alto flujo peatonal y gran proyección.Actualmente se encuentra rentando por un valor de $2.800.000, lo que permite generar ingresos desde el primer momento.Su ubicación estratégica cerca de la estación del metro La Floresta, el Estadio Atanasio Girardot, colegios y universidades, garantiza constante movimiento de residentes, estudiantes y visitantes. Además, el local hace parte de un edificio orientado a rentas cortas, lo que incrementa la actividad comercial del sector y fortalece su potencial de valorización. Con fácil acceso a transporte público y rodeado de servicios, este inmueble combina ubicación, estabilidad en ingresos y alta demanda en el occidente del Valle de Aburrá.",[],6.2511217,-75.5966714,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193941416,193941416,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57c8f7ac696_infocdn__picture-3fad2b3962914b34bbda3bddcd2cb9e2jpg.jpg,[],$ 1.600.000.000,4 Habs. 5 Baños 180 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",Tu360Inmobiliario,Llamar,"En venta Apartamento ubicado por el sector de vizcaya  en la ciudad de Medellín, Poblado. Esta propiedad cuenta con una area construida de 180 mts  y un area total de 270 m2 que incluye una terraza muy amplia con su BBQ. EL Apartamento  tiene  4 alcobas, 4cuatro baños, amplia sala comedor, alcoba del servicio completa, baño social, zona de ropas, cocina icerrada , dos parqueaderos paralelos, un cuarto útil, Pisos en mármol, madera y cerámica. Cuenta con acceso fácil a colegios cercanos, áreas verdes, seguridad las 24 horas y está permitida la presencia de mascotas. Dos ascensores,red de gas, parqueadero de visitantes.Sin  Deuda Una excelente opción para quienes buscan un hogar cómodo y funcional en una de las zonas más exclusivas de la ciudad.Administracion $960.000",[],6.2083007,-75.5632001,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Calasanz, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-calasanz-medellin/194050296,194050296,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6a56c09b58a_infocdn__dw7xb8ddb6l8rddjalylztx2x9sxea7eublkkzgfjpg.jpg,[],$ 410.000.000,3 Habs. 2 Baños 55 m²,"Apartamento en venta en calasanz, medellín","Apartamento enMedellín, Antioquia",JULIAN RUA,Llamar,"VENTA DE APARTAMENTO EN CALASANZ CON EXCELENTE VISTA, CERCA AL MALL SANTANA- Apartamento iluminado y fresco con espectacular vista panorámica a la ciudad- Construido por Arquitectura y Concreto- Piso alto con balcón- Sin poniente- 3 habitaciones- 2 baños- Cocina integral- Parqueadero privado cubierto- Cuarto útil- Parqueadero de visitantes- Portería y seguridad 24 horas- Unidad tranquila y silenciosa en sector de alta valorización- Zona social con piscina, salón social, zona BBQ, cancha polideportiva, zona infantil y zonas verdes- Con acceso a múltiples rutas de transporte- Muy cerca al Mall SantanaEscríbenos por WhatsApp o llámanos para conocer más detalles y agendar una visita personalizada.",[],6.2688503842046,-75.604563594751,,,,,,,,,,,,,,2026-08-02
"Casa en Venta en Santa Mónica, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-santa-monica-medellin/194059739,194059739,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6cf532ab42b_infocdn__ibuldiwt2w3261r1xq1nd4vaquerm47nx4cpazo6jpg.jpg,[],$ 400.000.000,3 Habs. 2 Baños 100 m²,"Casa en venta en santa mónica, medellín","Casa enMedellín, Antioquia",William Alejandro Posada Gil,Llamar,"Venta de amplia casa en segundo piso ubicada en el tradicional sector de Santa Mónica, La América.Cuenta con 100 m², 3 habitaciones, 2 baños, patio, cocina integral abierta, closet de linos, sala y comedor independientes, y balcón con buena iluminación natural.Estrato 3, sin garaje.Ideal para quienes buscan comodidad, espacios amplios y excelente ubicación cerca de vías principales y transporte público.Agenda tu visita y conoce esta oportunidad de vivienda en uno de los sectores más tranquilos y valorizados del occidente de Medellín.",[],6.2507376,-75.6080424,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193974533,193974533,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a63c2263a5ea_infocdn__picture-85486f0f5ddb46fdb006561fed0195dcjpg.jpg,[],$ 970.000.000,3 Habs. 3 Baños 115 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",Tu360Inmobiliario,Llamar,"Se vende un apartamento de 115 m2 en la exclusiva zona de Alejandría, Medellín. Con tres habitaciones, cada una con baño privado y vestidor, además de un baño social y habitación de servicio. Destaca su amplio balcón con vistas arboladas, cocina abierta y estilo moderno. El edificio cuenta con ascensor, cámaras de vigilancia, turco, salón social y zonas verdes. Dos parqueaderos paralelos y un cuarto útil completan la oferta. Excelente ubicación a solo dos cuadras de la Milla de Oro, cerca de Oviedo y la Universidad Eafit. Zona tranquila y segura. Ideal para quienes buscan comodidad y calidad de vida en una de las mejores zonas de Medellín.",[],6.2034815,-75.5716589,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193985448,193985448,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a81916bd84_infocdn__picture-3a3a78e27d804baaa5813abd2a104d52jpeg.jpeg,[],$ 920.000.000,3 Habs. 3 Baños 91 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",Tu360Inmobiliario,Llamar,"Se vende un apartamento moderno de 91,3 metros cuadrados de área total, ubicado en el Barrio Ciudad del Río, en la comuna de El Poblado. Con solo 4 años de construido, se encuentra en el piso 18 de la torre 2. Cuenta con 3 habitaciones, armarios empotrados, 3 baños, alcoba principal con baño y vestidor. Además, dispone de sala de juegos, gimnasio, piscina cubierta y descubierta, jacuzzi, sauna, cancha de fútbol, parque infantil, corredor cubierto, un parqueadero doble lineal, ascensor  y jacuzzi. La urbanización ofrece tres salones sociales, cancha de squash, gimnasio, terraza, juegos para niños, portería con vigilancia permanente y control visual de acceso a las zonas comunes. Ubicado estratégicamente cerca de clínicas, museos, restaurantes y con fácil acceso a líneas de buses y estaciones del Metro. Con vista a la zona de piscinas y al parque lineal de Ciudad del Río, este apartamento garantiza tranquilidad y comodidad.",[],6.2201141,-75.5738525,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Los Balsos, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-los-balsos-medellin/193886297,193886297,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3323cd16b07_infocdn__1kkng7xx61ukyi3vbcpsz3h45aqczojldyhc0wvbjpg.jpg,[],$ 1.298.000.000,2 Habs. 3 Baños 94.58 m²,"Apartamento en venta en los balsos, medellín","Apartamento enMedellín, Antioquia",WEHOUSINN.COM,Llamar,"Cesión de derechos apartamento en Saint Michael, ENTREGA INMEDIATA, con una ubicación privilegiada, cerca de la transversal inferior, entre la Loma los Balsos cerca a PriceSmart, así mismo cuenta con salidas hacia el Oriente antioqueño por la Avenida las Palmas.Cuenta con un área de 94.58mts. distribuidos en 2 habitaciones cada una con su baño y vestier, 1 medio baño, cocina gourmet con su lavavajillas, barra estilo americano, sala, comedor, balcón muy amplio, aire acondicionado en las habitaciones, zona de ropas. 1 parqueadero doble lineal, 1 cuarto útil.Cuenta con zonas comunes: Piscina de nado cubierta, piscina para niños, salón de reuniones, gym crossfit y tradicional, cancha de squash, parque verde, salón de estudio y trabajo, salón de yoga, zona pet, porteria 24/7.Llámanos para agendar tu visita.",[],6.1889027,-75.5671843,,,,,,,,,,,,,,2026-08-02
